Date,Max_temp
2020-07-04,37.8
2020-07-05,34.5
2020-07-06,30.4
2020-07-07,33.1
2020-07-08,37.8
2020-07-09,36.8666666666667
2020-07-10,37.7
2020-07-11,35.2
2020-07-12,37.0666666666667
2020-07-13,37.8
2020-07-14,35.4
2020-07-15,34.5
2020-07-16,30.2
2020-07-17,33.2
2020-07-18,37.05
2020-07-19,37.8
2020-07-20,37.8
2020-07-21,35.8666666666667
2020-07-22,37.8
2020-07-23,37.9
2020-07-24,29.5666666666667
2020-07-25,34.6
2020-07-26,36.1
2020-07-27,38.0
2020-07-28,38.0
2020-07-29,38.4
2020-07-30,37.8
2020-07-31,38.3
2020-08-01,37.7
2020-08-02,37.9
2020-08-03,38.0
2020-08-04,35.2
2020-08-05,33.2
2020-08-06,33.1
2020-08-07,37.5
2020-08-08,37.6
2020-08-09,38.0
2020-08-10,35.1
2020-08-11,32.2
2020-08-12,35.6
2020-08-13,30.5
2020-08-14,29.6
2020-08-15,29.1666666666667
2020-08-16,27.1
2020-08-17,28.65
2020-08-18,33.2
2020-08-19,33.6
2020-08-20,30.0
2020-08-21,28.1
2020-08-22,32.9
2020-08-23,33.9
2020-08-24,36.6
2020-08-25,35.75
2020-08-26,36.3
2020-08-27,32.8
2020-08-28,33.0
2020-08-29,35.4
2020-08-30,37.85
2020-08-31,37.9
2020-09-01,37.9
2020-09-02,36.9
2020-09-03,37.3
2020-09-04,37.9
2020-09-05,37.7
2020-09-06,37.7
2020-09-07,37.9
2020-09-08,38.3
2020-09-09,37.9
2020-09-10,37.9
2020-09-11,37.9
2020-09-12,37.9
2020-09-13,35.6
2020-09-14,32.6
2020-09-15,35.8
2020-09-16,35.7
2020-09-17,36.3
2020-09-18,34.4
2020-09-19,37.4
2020-09-20,35.4
2020-09-21,35.8
2020-09-22,33.4
2020-09-23,33.0
2020-09-24,34.9
2020-09-25,36.1
2020-09-26,35.7
2020-09-27,28.9
2020-09-28,35.9
2020-09-29,36.0
2020-09-30,35.5
2020-10-01,35.3
2020-10-02,36.3
2020-10-03,35.9
2020-10-04,37.4
2020-10-05,35.7
2020-10-06,35.7
2020-10-07,35.7
2020-10-08,35.5
2020-10-09,35.5
2020-10-10,36.2
2020-10-11,35.1
2020-10-12,32.9
2020-10-13,33.1
2020-10-14,28.3
2020-10-15,32.6
2020-10-16,34.7
2020-10-17,35.3
2020-10-18,35.9
2020-10-19,36.4
2020-10-20,35.9
2020-10-21,32.7
2020-10-22,35.7
2020-10-23,35.8
2020-10-24,35.7
2020-10-25,35.9
2020-10-26,36.0
2020-10-27,35.7
2020-10-28,35.5
2020-10-29,36.8
2020-10-30,36.5
2020-10-31,35.7
2020-11-01,35.9
2020-11-02,36.4
2020-11-03,36.2
2020-11-04,36.3
2020-11-05,34.0
2020-11-06,35.8
2020-11-07,35.8
2020-11-08,35.9
2020-11-09,35.4
2020-11-10,35.2
2020-11-11,35.0
2020-11-12,35.7
2020-11-13,33.6
2020-11-14,35.8
2020-11-15,36.0
2020-11-16,36.0
2020-11-17,34.0
2020-11-18,35.9
2020-11-19,36.4
2020-11-20,36.4
2020-11-21,36.1
2020-11-22,36.7
2020-11-23,36.3
2020-11-24,34.9
2020-11-25,33.2
2020-11-26,33.2
2020-11-27,26.3
2020-11-28,25.7
2020-11-29,31.7
2020-11-30,35.5
2020-12-01,35.9
2020-12-02,35.1
2020-12-03,35.6
2020-12-04,33.4
2020-12-05,35.8
2020-12-06,35.1
2020-12-07,35.5
2020-12-08,35.9
2020-12-09,35.3
2020-12-10,35.8
2020-12-11,35.7
2020-12-12,35.2
2020-12-13,33.9
2020-12-14,35.2
2020-12-15,35.6
2020-12-16,33.4
2020-12-17,33.7
2020-12-18,35.4
2020-12-19,35.3
2020-12-20,35.9
2020-12-21,34.9
2020-12-22,34.8
2020-12-23,33.5
2020-12-24,32.1
2020-12-25,32.8
2020-12-26,32.4
2020-12-27,32.9
2020-12-28,33.3
2020-12-29,35.2
2020-12-30,35.6
2020-12-31,33.1
2021-01-01,33.0
2021-01-02,32.7
2021-01-03,33.1
2021-01-04,33.2
2021-01-05,34.1
2021-01-06,35.3
2021-01-07,33.0
2021-01-08,33.4
2021-01-09,35.9
2021-01-10,35.3
2021-01-11,35.8
2021-01-12,35.8
2021-01-13,35.9
2021-01-14,35.3
2021-01-15,35.2
2021-01-16,35.4
2021-01-17,35.6
2021-01-18,35.5
2021-01-19,35.9
2021-01-20,35.8
2021-01-21,35.7
2021-01-22,36.2
2021-01-23,35.8
2021-01-24,35.9
2021-01-25,36.1
2021-01-26,35.7
2021-01-27,35.8
2021-01-28,36.0
2021-01-29,35.0
2021-01-30,35.5
2021-01-31,35.4
2021-02-21,35.6
2021-03-01,39.7
2021-03-02,37.4
2021-03-03,38.2
2021-03-04,38.8
2021-03-05,38.2
2021-03-06,38.9
2021-03-07,37.9
2021-03-08,39.5
2021-03-09,37.9
2021-03-10,37.1
2021-03-11,37.2
2021-03-12,37.6
2021-03-13,37.4
2021-03-14,38.2
2021-03-15,38.7
2021-03-16,37.1
2021-03-17,37.2
2021-03-18,37.6
2021-03-19,37.3
2021-03-20,36.3
2021-03-21,38.7
2021-03-22,38.2
2021-03-23,37.9
2021-03-24,38.7
2021-03-25,39.1
2021-03-26,39.2
2021-03-27,38.9
2021-03-28,39.2
2021-03-29,39.5
2021-03-30,39.7
2021-03-31,40.6
2021-04-01,43.1
2021-04-02,43.1
2021-04-03,42.8
2021-04-04,40.6
2021-04-05,40.0
2021-04-06,39.6
2021-04-07,39.7
2021-04-08,39.8
2021-04-09,40.0
2021-04-10,38.8
2021-04-11,38.7
2021-04-12,39.9
2021-04-13,39.8
2021-04-14,40.0
2021-04-15,37.0
2021-04-16,38.8
2021-04-17,39.9
2021-04-18,40.8
2021-04-19,40.9
2021-04-20,42.4
2021-04-21,40.6
2021-04-22,40.3
2021-04-23,39.9
2021-04-24,39.5
2021-04-25,41.2
2021-04-26,41.4
2021-04-27,40.3
2021-04-28,42.6
2021-04-29,41.8
2021-04-30,40.2
2021-05-01,39.9
2021-05-02,39.3
2021-05-03,40.0
2021-05-04,39.9
2021-05-05,40.4
2021-05-06,41.8
2021-05-07,40.4
2021-05-08,40.8
2021-05-09,40.9
2021-05-10,40.9
2021-05-11,41.6
2021-05-12,42.2
2021-05-13,40.0
2021-05-14,41.5
2021-05-15,40.0
2021-05-16,39.4
2021-05-17,34.8
2021-05-18,39.1
2021-05-19,40.4
2021-05-20,40.7
2021-05-21,39.5
2021-05-22,40.0
2021-05-23,38.9
2021-05-24,41.3
2021-05-25,40.2
2021-05-26,39.6
2021-05-27,43.1
2021-05-28,42.5
2021-05-29,41.5
2021-05-30,43.1
2021-05-31,42.4
2021-06-01,42.3
2021-06-02,42.2
2021-06-03,41.2
2021-06-04,32.3
2021-06-05,38.0
2021-06-06,38.7
2021-06-07,39.8
2021-06-08,40.5
2021-06-09,40.7
2021-06-10,35.8
2021-06-11,36.5
2021-06-12,33.9
2021-06-13,35.1
2021-06-14,35.1
2021-06-15,33.7
2021-06-16,35.5
2021-06-17,35.3
2021-06-18,35.0
2021-06-19,34.9
2021-06-20,36.1
2021-06-21,37.4
2021-06-22,38.7
2021-06-23,37.9
2021-06-24,34.7
2021-06-25,35.3
2021-06-26,37.4
2021-06-27,36.1
2021-06-28,35.3
2021-06-29,37.1
2021-06-30,39.1
2021-07-01,39.1
2021-07-02,33.8
2021-07-03,31.1
2021-07-04,36.8
2021-07-05,38.9
2021-07-06,37.4
2021-07-07,38.7
2021-07-08,39.0
2021-07-09,33.6
2021-07-10,34.1
2021-07-11,34.8
2021-07-12,32.2
2021-07-13,33.0
2021-07-14,32.3
2021-07-15,32.3
2021-07-16,33.9
2021-07-17,34.1
2021-07-18,37.3
2021-07-19,34.8
2021-07-20,35.9
2021-07-21,34.3
2021-07-22,28.0
2021-07-23,27.7
2021-07-24,34.6
2021-07-25,34.9
2021-07-26,36.0
2021-07-27,35.3
2021-07-28,34.8
2021-07-29,34.8
2021-07-30,33.8
2021-07-31,34.6
2021-08-01,34.1
2021-08-02,34.9
2021-08-03,36.2
2021-08-04,36.3
2021-08-05,37.1
2021-08-06,36.6
2021-08-07,37.2
2021-08-08,37.9
2021-08-09,39.6
2021-08-10,38.0
2021-08-11,35.3
2021-08-12,37.1
2021-08-13,37.3
2021-08-14,34.6
2021-08-15,34.5
2021-08-16,34.6
2021-08-17,32.0
2021-08-18,30.7
2021-08-19,34.0
2021-08-20,33.6
2021-08-21,32.0
2021-08-22,32.7
2021-08-23,36.4
2021-08-24,37.1
2021-08-25,38.0
2021-08-26,37.8
2021-08-27,35.0
2021-08-28,34.6
2021-08-29,32.8
2021-08-30,33.0
2021-08-31,32.0
2021-09-01,31.4
2021-09-02,33.0
2021-09-03,36.8
2021-09-04,34.5
2021-09-05,34.8
2021-09-06,35.0
2021-09-07,28.1
2021-09-08,33.6
2021-09-09,34.4
2021-09-10,35.2
2021-09-11,33.0
2021-09-12,32.9
2021-09-13,34.0
2021-09-14,34.7
2021-09-15,34.4
2021-09-16,34.9
2021-09-17,36.4
2021-09-18,36.8
2021-09-19,36.8
2021-09-20,37.4
2021-09-21,36.6
2021-09-22,34.8
2021-09-23,34.9
2021-09-24,35.2
2021-09-25,37.2
2021-09-26,36.7
2021-09-27,35.4
2021-09-28,28.2
2021-09-29,33.1
2021-09-30,36.1
2021-10-01,35.3
2021-10-02,36.5
2021-10-03,37.5
2021-10-04,38.1
2021-10-05,37.1
2021-10-06,36.7
2021-10-07,34.8
2021-10-08,37.2
2021-10-09,37.4
2021-10-10,37.1
2021-10-11,36.8
2021-10-12,37.3
2021-10-13,37.2
2021-10-14,37.2
2021-10-15,37.3
2021-10-16,36.5
2021-10-17,34.0
2021-10-18,36.1
2021-10-19,37.2
2021-10-20,36.1
2021-10-21,35.2
2021-10-22,37.0
2021-10-23,37.0
2021-10-24,36.9
2021-10-25,35.6
2021-10-26,34.9
2021-10-27,34.8
2021-10-28,34.9
2021-10-29,34.8
2021-10-30,34.3
2021-10-31,34.0
2021-11-01,34.5
2021-11-02,34.6
2021-11-03,33.1
2021-11-04,34.6
2021-11-05,34.4
2021-11-06,34.9
2021-11-07,35.4
2021-11-08,32.9
2021-11-09,35.2
2021-11-10,34.6
2021-11-11,34.5
2021-11-12,33.8
2021-11-13,32.0
2021-11-14,32.7
2021-11-15,36.7
2021-11-16,34.7
2021-11-17,34.4
2021-11-18,36.4
2021-11-19,33.2
2021-11-20,29.9
2021-11-21,33.8
2021-11-22,34.5
2021-11-23,37.3
2021-11-24,37.5
2021-11-25,37.3
2021-11-26,36.8
2021-11-27,36.1
2021-11-28,34.3
2021-11-29,32.7
2021-11-30,30.8
2021-12-01,33.1
2021-12-02,34.0
2021-12-03,35.0
2021-12-04,35.1
2021-12-05,36.4
2021-12-06,35.4
2021-12-07,36.1
2021-12-08,37.1
2021-12-09,34.4
2021-12-10,34.3
2021-12-11,34.7
2021-12-12,35.1
2021-12-13,34.2
2021-12-14,34.2
2021-12-15,33.6
2021-12-16,32.7
2021-12-17,33.0
2021-12-18,34.0
2021-12-19,33.0
2021-12-20,33.0
2021-12-21,32.0
2021-12-22,33.0
2021-12-23,34.7
2021-12-24,34.3
2021-12-25,34.8
2021-12-26,33.7
2021-12-27,33.8
2021-12-28,32.9
2021-12-29,34.3
2021-12-30,33.3
2021-12-31,33.6
2022-01-01,32.9
2022-01-02,33.0
2022-01-03,33.8
2022-01-04,34.0
2022-01-05,33.0
2022-01-06,33.0
2022-01-07,33.8
2022-01-08,33.7
2022-01-09,33.7
2022-01-10,33.5
2022-01-11,33.6
2022-01-12,34.3
2022-01-13,32.5
2022-01-14,30.1
2022-01-15,30.6
2022-01-16,33.0
2022-01-17,34.0
2022-01-18,32.8
2022-01-19,33.5
2022-01-20,33.8
2022-01-21,33.8
2022-01-22,35.3
2022-01-23,35.5
2022-01-24,34.4
2022-01-25,34.3
2022-01-26,34.5
2022-01-27,33.8
2022-01-28,33.6
2022-01-29,33.6
2022-01-30,33.8
2022-01-31,34.8
2022-02-01,36.8
2022-02-02,36.5
2022-02-03,36.6
2022-02-04,36.1
2022-02-05,34.5
2022-02-06,35.8
2022-02-07,36.9
2022-02-08,36.3
2022-02-09,36.5
2022-02-10,34.6
2022-02-11,34.7
2022-02-12,36.5
2022-02-13,36.2
2022-02-14,36.4
2022-02-15,36.3
2022-02-16,35.1
2022-02-17,36.4
2022-02-18,36.1
2022-02-19,36.5
2022-02-20,37.2
2022-02-21,37.2
2022-02-22,39.2
2022-02-23,38.7
2022-02-24,37.4
2022-02-25,38.2
2022-02-26,38.3
2022-02-27,38.0
2022-02-28,38.7
2022-03-01,38.9
2022-03-02,38.3
2022-03-03,38.5
2022-03-04,38.7
2022-03-05,38.7
2022-03-06,37.4
2022-03-07,37.2
2022-03-08,37.8
2022-03-09,38.8
2022-03-10,38.7
2022-03-11,38.8
2022-03-12,38.7
2022-03-13,38.7
2022-03-14,39.9
2022-03-15,39.8
2022-03-16,41.0
2022-03-17,41.8
2022-03-18,42.3
2022-03-19,38.8
2022-03-20,38.7
2022-03-21,39.1
2022-03-22,39.6
2022-03-23,39.3
2022-03-24,39.6
2022-03-25,38.8
2022-03-26,38.9
2022-03-27,39.7
2022-03-28,39.8
2022-03-29,40.0
2022-03-30,42.1
2022-03-31,41.8
2022-04-01,39.0
2022-04-02,38.2
2022-04-03,38.9
2022-04-04,39.8
2022-04-05,39.8
2022-04-06,38.9
2022-04-07,40.0
2022-04-08,40.0
2022-04-09,39.9
2022-04-10,39.7
2022-04-11,39.7
2022-04-12,40.4
2022-04-13,40.4
2022-04-14,41.3
2022-04-15,40.8
2022-04-16,39.7
2022-04-17,40.2
2022-04-18,40.2
2022-04-19,42.2
2022-04-20,42.8
2022-04-21,43.2
2022-04-22,40.7
2022-04-23,40.4
2022-04-24,40.5
2022-04-25,42.9
2022-04-26,44.6
2022-04-27,43.8
2022-04-28,43.1
2022-04-29,42.5
2022-04-30,44.9
2022-05-01,43.9
2022-05-02,45.6
2022-05-03,43.9
2022-05-04,42.1
2022-05-05,38.7
2022-05-06,42.0
2022-05-07,42.4
2022-05-08,43.7
2022-05-09,41.6
2022-05-10,42.4
2022-05-11,40.2
2022-05-12,34.7
2022-05-13,37.2
2022-05-14,40.0
2022-05-15,42.3
2022-05-16,42.2
2022-05-17,42.5
2022-05-18,41.5
2022-05-19,40.2
2022-05-20,38.7
2022-05-21,41.8
2022-05-22,41.8
2022-05-23,43.2
2022-05-24,44.0
2022-05-25,43.9
2022-05-26,41.7
2022-05-27,44.1
2022-05-28,41.7
2022-05-29,43.8
2022-05-30,43.9
2022-05-31,44.0
2022-06-01,43.1
2022-06-02,43.8
2022-06-03,45.1
2022-06-04,45.4
2022-06-05,45.1
2022-06-06,45.0
2022-06-07,36.4
2022-06-08,42.5
2022-06-09,44.2
2022-06-10,42.5
2022-06-11,42.8
2022-06-12,41.8
2022-06-13,40.8
2022-06-14,41.5
2022-06-15,42.2
2022-06-16,41.5
2022-06-17,38.7
2022-06-18,40.6
2022-06-19,38.7
2022-06-20,38.8
2022-06-21,37.9
2022-06-22,35.8
2022-06-23,37.2
2022-06-24,39.5
2022-06-25,36.5
2022-06-26,36.7
2022-06-27,35.8
2022-06-28,34.7
2022-06-29,36.0
2022-06-30,36.8
2022-07-01,37.7
2022-07-02,38.1
2022-07-03,36.9
2022-07-04,33.3
2022-07-05,34.1
2022-07-06,37.9
2022-07-07,33.0
2022-07-08,34.3
2022-07-09,28.9
2022-07-10,30.9
2022-07-11,30.7
2022-07-12,30.7
2022-07-13,28.1
2022-07-14,30.6
2022-07-15,32.6
2022-07-16,34.9
2022-07-17,37.2
2022-07-18,30.0
2022-07-19,34.2
2022-07-20,37.0
2022-07-21,38.0
2022-07-22,36.9
2022-07-23,30.7
2022-07-24,32.8
2022-07-25,34.2
2022-07-26,36.4
2022-07-27,32.8
2022-07-28,37.2
2022-07-29,38.2
2022-07-30,38.8
2022-07-31,37.5
2022-08-01,38.9
2022-08-02,39.0
2022-08-03,38.8
2022-08-04,36.5
2022-08-05,36.8
2022-08-06,33.8
2022-08-07,33.0
2022-08-08,32.3
2022-08-09,32.7
2022-08-10,32.0
2022-08-11,34.8
2022-08-12,34.9
2022-08-13,35.0
2022-08-14,34.1
2022-08-15,30.8
2022-08-16,32.6
2022-08-17,37.4
2022-08-18,38.0
2022-08-19,36.8
2022-08-20,34.7
2022-08-21,36.4
2022-08-22,36.8
2022-08-23,36.9
2022-08-24,37.6
2022-08-25,37.0
2022-08-26,37.1
2022-08-27,37.7
2022-08-28,35.5
2022-08-29,36.7
2022-08-30,37.4
2022-08-31,37.4
2022-09-01,37.0
2022-09-02,36.8
2022-09-03,36.7
2022-09-04,38.6
2022-09-05,37.2
2022-09-06,39.0
2022-09-07,37.4
2022-09-08,34.8
2022-09-09,34.4
2022-09-10,32.9
2022-09-11,32.9
2022-09-12,32.8
2022-09-13,33.9
2022-09-14,34.9
2022-09-15,34.2
2022-09-16,36.2
2022-09-17,36.2
2022-09-18,36.5
2022-09-19,36.5
2022-09-20,30.8
2022-09-21,33.0
2022-09-22,36.1
2022-09-23,33.0
2022-09-24,35.3
2022-09-25,36.9
2022-09-26,38.7
2022-09-27,37.3
2022-09-28,38.7
2022-09-29,36.4
2022-09-30,34.5
2022-10-01,34.8
2022-10-02,34.9
2022-10-03,37.3
2022-10-04,34.6
2022-10-05,34.8
2022-10-06,36.3
2022-10-07,32.3
2022-10-08,33.0
2022-10-09,36.9
2022-10-10,33.9
2022-10-11,33.7
2022-10-12,34.7
2022-10-13,36.5
2022-10-14,37.2
2022-10-15,33.1
2022-10-16,30.8
2022-10-17,34.5
2022-10-18,37.0
2022-10-19,36.7
2022-10-20,37.0
2022-10-21,36.8
2022-10-22,37.2
2022-10-23,36.1
2022-10-24,36.2
2022-10-25,36.1
2022-10-26,36.7
2022-10-27,37.3
2022-10-28,37.4
2022-10-29,36.3
2022-10-30,35.8
2022-10-31,34.8
2022-11-01,35.4
2022-11-02,33.0
2022-11-03,32.8
2022-11-04,32.6
2022-11-05,33.5
2022-11-06,35.2
2022-11-07,33.9
2022-11-08,35.8
2022-11-09,33.0
2022-11-10,35.6
2022-11-11,33.3
2022-11-12,35.8
2022-11-13,34.3
2022-11-14,32.2
2022-11-15,35.8
2022-11-16,34.3
2022-11-17,33.4
2022-11-18,34.1
2022-11-19,30.9
2022-11-21,32.5
2022-11-22,27.6
2022-11-23,32.4
2022-11-24,31.1
2022-11-25,34.8
2022-11-26,31.8
2022-11-27,34.8
2022-11-28,34.8
2022-11-29,33.0
2022-11-30,32.2
2022-12-01,33.8
2022-12-02,34.8
2022-12-03,34.7
2022-12-04,34.7
2022-12-05,34.1
2022-12-06,34.6
2022-12-07,33.2
2022-12-08,33.0
2022-12-09,33.0
2022-12-10,28.2
2022-12-11,30.6
2022-12-12,33.6
2022-12-13,33.4
2022-12-14,34.1
2022-12-15,36.2
2022-12-16,35.0
2022-12-17,35.6
2022-12-18,34.6
2022-12-19,34.7
2022-12-20,33.2
2022-12-21,34.9
2022-12-22,33.9
2022-12-23,34.5
2022-12-24,34.8
2022-12-25,34.4
2022-12-26,34.5
2022-12-27,35.3
2022-12-28,35.2
2022-12-29,37.2
2022-12-30,35.9
2022-12-31,36.7
